citing_doi,cited_doi
10.1103/PhysRevLett.104.025501,10.1103/PhysRevLett.103.065501
10.1103/PhysRevLett.109.018301,10.1103/PhysRevLett.107.188301
10.1103/RevModPhys.82.789,10.1103/PhysRevLett.98.235504
10.1103/PhysRevLett.115.188001,10.1103/PhysRevLett.112.148301
10.1103/PhysRevLett.114.015701,10.1103/PhysRevLett.108.098303
10.1103/PhysRevLett.107.268001,10.1103/PhysRevLett.102.138001
10.1103/PhysRevLett.113.208301,10.1103/PhysRevLett.107.198303
10.1103/PhysRevLett.113.148001,10.1103/PhysRevLett.104.165701
10.1103/PhysRevLett.100.028102,10.1103/PhysRevLett.99.048101
10.1103/PhysRevLett.109.205701,10.1103/PhysRevLett.104.165701
10.1103/PhysRevLett.110.018302,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.108.255701,10.1103/PhysRevLett.105.100601
10.1103/PhysRevLett.109.205501,10.1103/PhysRevLett.109.095704
10.1103/PhysRevLett.107.198303,10.1103/PhysRevLett.105.268301
10.1103/PhysRevLett.112.148301,10.1103/PhysRevLett.107.108303
10.1103/PhysRevLett.115.228304,10.1103/PhysRevLett.114.098301
10.1103/PhysRevLett.112.235501,10.1103/PhysRevLett.100.155502
10.1103/PhysRevLett.113.148001,10.1103/RevModPhys.82.789
10.1103/PhysRevLett.113.078301,10.1103/PhysRevLett.110.018302
10.1103/PhysRevLett.111.238301,10.1103/PhysRevLett.103.065501
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.101.108101
10.1103/PhysRevLett.111.108301,10.1103/PhysRevLett.109.248001
10.1103/PhysRevLett.115.218301,10.1103/PhysRevLett.108.255701
10.1103/PhysRevLett.110.018302,10.1103/PhysRevLett.106.108301
10.1103/PhysRevLett.109.158301,10.1103/PhysRevLett.107.138303
10.1103/PhysRevLett.110.058001,10.1103/PhysRevLett.101.188001
10.1103/PhysRevLett.109.036001,10.1103/PhysRevLett.105.175701
10.1103/PhysRevLett.113.198001,10.1103/PhysRevLett.110.048302
10.1103/PhysRevLett.105.138102,10.1103/PhysRevLett.98.198304
10.1103/PhysRevLett.105.268301,10.1103/PhysRevLett.104.208301
10.1103/PhysRevLett.110.215701,10.1103/PhysRevLett.105.268301
10.1103/RevModPhys.82.2633,10.1103/RevModPhys.82.789
10.1103/PhysRevLett.108.148301,10.1103/PhysRevLett.105.175701
10.1103/PhysRevLett.112.246001,10.1103/PhysRevLett.109.255502
10.1103/PhysRevLett.108.085702,10.1103/PhysRevLett.106.115705
10.1103/PhysRevLett.114.225501,10.1103/PhysRevLett.109.095704
10.1103/PhysRevLett.115.158301,10.1103/PhysRevLett.102.085703
10.1103/PhysRevLett.104.035502,10.1103/PhysRevLett.99.028301
10.1103/PhysRevLett.103.178301,10.1103/PhysRevLett.101.018301
10.1103/PhysRevLett.107.108303,10.1103/PhysRevLett.101.268301
10.1103/PhysRevLett.108.098301,10.1103/PhysRevLett.105.268301
10.1103/PhysRevLett.112.188303,10.1103/PhysRevLett.109.018301
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.102.088102
10.1103/PhysRevLett.101.058301,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.103.036001,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.108.078102,10.1103/PhysRevLett.106.088301
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.108.178103
10.1103/PhysRevLett.108.098303,10.1103/PhysRevLett.99.028301
10.1103/PhysRevLett.109.018301,10.1103/PhysRevLett.106.135702
10.1103/PhysRevLett.109.036001,10.1103/PhysRevLett.108.148301
10.1103/PhysRevLett.101.258302,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.107.105505,10.1103/PhysRevLett.104.248305
10.1103/PhysRevLett.102.195701,10.1103/PhysRevLett.99.155501
10.1103/PhysRevLett.110.018103,10.1103/PhysRevLett.105.238101
10.1103/PhysRevLett.115.098001,10.1103/PhysRevLett.105.088303
10.1103/PhysRevLett.101.118102,10.1103/PhysRevLett.99.158105
10.1103/PhysRevLett.111.015701,10.1103/PhysRevLett.105.225502
10.1103/PhysRevLett.110.138304,10.1103/PhysRevLett.108.148301
10.1103/PhysRevLett.105.268102,10.1103/PhysRevLett.99.218102
10.1103/PhysRevLett.104.238001,10.1103/PhysRevLett.103.235701
10.1103/PhysRevLett.112.115701,10.1103/PhysRevLett.109.168303
10.1103/PhysRevLett.107.185702,10.1103/PhysRevLett.104.255704
10.1103/PhysRevLett.107.108001,10.1103/PhysRevLett.103.128001
10.1103/PhysRevLett.109.168303,10.1103/PhysRevLett.101.215501
10.1103/PhysRevLett.112.235501,10.1103/PhysRevLett.109.155504
10.1103/PhysRevLett.113.215504,10.1103/PhysRevLett.111.095503
10.1103/PhysRevLett.113.208301,10.1103/PhysRevLett.110.178002
10.1103/PhysRevLett.110.248301,10.1103/PhysRevLett.103.065501
10.1103/RevModPhys.83.587,10.1103/PhysRevLett.99.195701
10.1103/PhysRevLett.100.238001,10.1103/PhysRevLett.99.038002
10.1103/PhysRevX.3.021017,10.1103/PhysRevLett.105.025501
10.1103/RevModPhys.82.2633,10.1103/PhysRevLett.104.165701
10.1103/PhysRevLett.115.218301,10.1103/PhysRevLett.105.268301
10.1103/PhysRevLett.107.108303,10.1103/PhysRevLett.106.108301
10.1103/RevModPhys.87.183,10.1103/RevModPhys.83.587
10.1103/PhysRevLett.113.078301,10.1103/PhysRevLett.108.098303
10.1103/PhysRevLett.115.158001,10.1103/PhysRevLett.113.178001
10.1103/PhysRevLett.102.218303,10.1103/PhysRevLett.101.215501
10.1103/PhysRevLett.108.138001,10.1103/PhysRevLett.103.245701
10.1103/PhysRevLett.111.218003,10.1103/PhysRevLett.107.078301
10.1103/PhysRevX.5.041033,10.1103/PhysRevLett.105.025501
10.1103/PhysRevLett.115.158301,10.1103/PhysRevLett.111.218301
10.1103/PhysRevLett.108.148301,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.108.198301,10.1103/PhysRevLett.107.188301
10.1103/RevModPhys.83.587,10.1103/PhysRevLett.100.125701
10.1103/PhysRevLett.110.048302,10.1103/PhysRevLett.107.078301
10.1103/PhysRevLett.107.158303,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.111.108301,10.1103/PhysRevLett.102.058302
10.1103/PhysRevLett.111.058002,10.1103/PhysRevLett.108.178301
10.1103/PhysRevLett.104.025501,10.1103/PhysRevLett.98.095501
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.98.238103
10.1103/PhysRevLett.101.245701,10.1103/PhysRevLett.98.185505
10.1103/PhysRevLett.105.088303,10.1103/PhysRevLett.101.058301
10.1103/PhysRevLett.109.105901,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.108.095501,10.1103/PhysRevLett.107.108301
10.1103/PhysRevLett.107.134503,10.1103/PhysRevLett.105.268303
10.1103/PhysRevLett.105.015501,10.1103/PhysRevLett.103.065501
10.1103/PhysRevLett.115.088001,10.1103/PhysRevLett.99.028301
10.1103/PhysRevLett.112.188303,10.1103/PhysRevLett.108.098301
10.1103/PhysRevLett.105.175701,10.1103/PhysRevLett.105.088303
10.1103/PhysRevLett.110.018302,10.1103/PhysRevLett.98.058001
10.1103/PhysRevLett.109.238101,10.1103/PhysRevLett.108.078102
10.1103/PhysRevLett.109.118305,10.1103/PhysRevLett.107.188301
10.1103/PhysRevLett.109.168303,10.1103/PhysRevLett.109.105901
10.1103/PhysRevLett.112.115701,10.1103/RevModPhys.82.789
10.1103/PhysRevLett.109.105901,10.1103/PhysRevLett.102.218303
10.1103/PhysRevLett.103.086001,10.1103/PhysRevLett.101.018301
10.1103/PhysRevLett.101.258301,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.105.268301,10.1103/PhysRevLett.101.258301
10.1103/PhysRevLett.110.178002,10.1103/PhysRevLett.105.015504
10.1103/PhysRevLett.111.218301,10.1103/PhysRevLett.109.118305
10.1103/PhysRevLett.114.015701,10.1103/PhysRevLett.110.018302
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.99.048101
10.1103/PhysRevLett.109.205501,10.1103/RevModPhys.82.2633
10.1103/PhysRevLett.108.148301,10.1103/PhysRevLett.104.025501
10.1103/PhysRevLett.112.094303,10.1103/PhysRevLett.98.238103
10.1103/PhysRevLett.109.205501,10.1103/PhysRevLett.109.125502
10.1103/PhysRevLett.111.268301,10.1103/PhysRevLett.110.215701
10.1103/PhysRevLett.112.145502,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.107.158303,10.1103/PhysRevLett.106.148302
10.1103/PhysRevLett.115.168001,10.1103/PhysRevLett.98.185505
10.1103/PhysRevLett.101.108101,10.1103/PhysRevLett.99.088102
10.1103/PhysRevLett.109.105901,10.1103/PhysRevLett.105.088303
10.1103/PhysRevLett.111.148001,10.1103/RevModPhys.83.587
10.1103/PhysRevLett.104.248305,10.1103/PhysRevLett.99.155501
10.1103/RevModPhys.83.587,10.1103/PhysRevLett.99.028301
10.1103/PhysRevLett.111.148301,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.105.268301,10.1103/PhysRevLett.103.036001
10.1103/PhysRevLett.105.108302,10.1103/PhysRevLett.99.178001
10.1103/RevModPhys.86.995,10.1103/PhysRevLett.99.158105
10.1103/PhysRevLett.114.224301,10.1103/RevModPhys.83.587
10.1103/PhysRevLett.115.228304,10.1103/PhysRevLett.100.018301
10.1103/PhysRevLett.106.058302,10.1103/PhysRevLett.98.058001
10.1103/PhysRevLett.114.158001,10.1103/PhysRevLett.102.255501
10.1103/PhysRevLett.113.254502,10.1103/PhysRevLett.105.268303
10.1103/PhysRevLett.113.208301,10.1103/PhysRevLett.104.035502
10.1103/PhysRevLett.107.065703,10.1103/RevModPhys.83.587
10.1103/PhysRevLett.102.058302,10.1103/PhysRevLett.98.198305
10.1103/PhysRevLett.101.118102,10.1103/PhysRevLett.99.088102
10.1103/PhysRevLett.101.078301,10.1103/PhysRevLett.99.038002
10.1103/PhysRevLett.114.035502,10.1103/PhysRevLett.109.018301
10.1103/PhysRevLett.115.228304,10.1103/PhysRevLett.103.086001
10.1103/PhysRevLett.110.178002,10.1103/PhysRevLett.107.105505
10.1103/PhysRevLett.115.158301,10.1103/PhysRevLett.108.098303
10.1103/PhysRevLett.107.105505,10.1103/PhysRevLett.103.025701
10.1103/PhysRevLett.113.198001,10.1103/PhysRevLett.109.095703
10.1103/PhysRevLett.111.015701,10.1103/PhysRevLett.105.100601
10.1103/PhysRevLett.104.085504,10.1103/PhysRevLett.99.038101
10.1103/RevModPhys.83.587,10.1103/PhysRevLett.104.095901
10.1103/PhysRevX.5.041033,10.1103/PhysRevLett.107.105505
10.1103/PhysRevLett.110.215701,10.1103/PhysRevLett.108.255701
10.1103/PhysRevLett.103.178301,10.1103/PhysRevLett.100.018301
10.1103/PhysRevLett.103.245701,10.1103/PhysRevLett.101.095701
10.1103/PhysRevLett.110.018103,10.1103/PhysRevLett.104.058101
10.1103/PhysRevLett.109.246001,10.1103/PhysRevLett.108.254501
10.1103/PhysRevLett.112.148301,10.1103/PhysRevLett.106.108301
10.1103/PhysRevLett.113.148001,10.1103/PhysRevLett.98.235504
10.1103/RevModPhys.82.2633,10.1103/PhysRevLett.102.255501
10.1103/PhysRevLett.113.208301,10.1103/PhysRevLett.105.268301
10.1103/PhysRevX.4.011045,10.1103/PhysRevLett.111.048001
10.1103/PhysRevLett.108.095501,10.1103/PhysRevLett.107.108302
10.1103/PhysRevLett.106.156001,10.1103/PhysRevLett.103.036001
10.1103/RevModPhys.87.183,10.1103/PhysRevLett.110.245702
10.1103/PhysRevLett.114.247208,10.1103/PhysRevLett.114.125504
10.1103/PhysRevLett.114.088301,10.1103/PhysRevLett.107.188301
10.1103/PhysRevLett.112.115701,10.1103/PhysRevLett.109.095704
10.1103/PhysRevLett.108.255701,10.1103/PhysRevLett.107.138303
10.1103/PhysRevLett.109.018301,10.1103/PhysRevLett.99.178001
10.1103/PhysRevLett.115.098001,10.1103/PhysRevLett.113.198001
10.1103/PhysRevLett.113.178001,10.1103/PhysRevLett.106.108301
10.1103/PhysRevLett.114.125504,10.1103/RevModPhys.82.789
10.1103/PhysRevLett.110.018302,10.1103/PhysRevLett.99.038002
